03	08	17	22	30	33	0
03	09	20	22	27	28	0
10	12	13	19	24	28	0
05	07	11	14	24	30	0
02	05	13	14	31	32	0
03	06	14	21	30	32	0
08	12	25	26	28	32	0
05	08	09	16	25	31	0
21	22	24	26	28	31	0
04	09	11	16	26	33	0
03	09	13	15	26	29	0
03	04	12	16	26	27	0
01	09	10	16	19	23	0
06	09	11	13	15	18	0
06	09	14	18	22	30	0
07	09	16	26	29	31	0
01	07	09	16	21	26	0
08	12	13	14	27	28	0
03	04	06	11	12	23	0
12	13	15	20	22	32	0
02	08	10	14	16	21	0
03	05	06	16	23	29	0
02	10	13	14	19	22	0
05	07	12	24	26	30	0
02	19	22	24	26	33	0
03	07	12	22	29	31	0
05	07	09	20	28	33	0
07	11	12	20	21	24	0
03	14	15	16	19	32	0
08	14	16	18	26	28	0
07	10	16	18	26	31	0
01	10	12	14	16	20	0
02	09	14	19	21	26	0
02	06	14	17	18	21	0
04	06	10	17	24	30	0
01	09	12	25	29	31	0
01	06	08	12	14	30	0
05	14	17	20	25	28	0
04	08	09	19	23	31	0
03	07	15	16	21	32	0
03	12	20	25	29	33	0
02	09	12	14	22	28	0
03	04	21	30	31	33	0
04	11	20	21	23	27	0
01	09	13	17	27	32	0
03	12	14	15	21	30	0
10	21	23	27	31	32	0
02	09	11	12	27	28	0
09	12	14	18	20	23	0
01	04	19	21	22	30	0
08	10	14	15	22	28	0
03	07	08	16	19	23	0
02	04	06	08	16	19	0
06	09	14	17	19	22	0
03	12	16	26	28	30	0
02	03	04	22	27	30	0
02	04	07	11	21	33	0
01	08	12	17	23	32	0
06	14	17	26	27	29	0
02	19	22	23	25	33	0
01	03	04	17	24	32	0
04	11	27	29	31	32	0
03	07	08	13	16	30	0
01	02	12	20	25	29	0
07	10	16	18	20	28	0
02	06	07	14	21	28	0
02	03	04	09	11	20	0
03	14	15	19	22	24	0
02	04	06	08	19	20	0
04	07	11	16	26	33	0
08	16	19	21	23	27	0
11	15	18	23	31	33	0
08	11	14	15	16	30	0
03	04	10	13	17	26	0
02	03	06	08	17	33	0
04	05	09	10	17	31	0
02	13	15	19	23	31	0
01	05	11	14	21	30	0
04	06	14	29	30	33	0
02	04	14	17	22	30	0
06	07	09	17	21	30	0
02	07	08	12	15	24	0
10	17	21	24	25	29	0
07	10	12	21	30	31	0
01	03	10	17	18	27	0
05	06	12	23	26	32	0
08	09	13	24	25	27	0
13	21	25	29	31	33	0
03	08	11	27	30	31	0
04	14	15	17	20	28	0
02	08	15	22	29	32	0
07	08	11	13	16	31	0
08	10	12	16	20	26	0
06	17	18	28	31	33	0
06	11	12	18	28	32	0
05	08	11	20	29	32	0
01	08	12	21	25	29	0
04	08	10	21	27	30	0
08	09	15	21	26	33	0
03	14	16	17	24	26	0
01	06	16	17	26	33	0
06	09	23	24	28	30	0
02	03	07	09	13	14	0
04	06	21	22	31	32	0
03	12	14	16	17	29	0
03	05	09	20	27	32	0
06	07	11	14	26	28	0
01	04	16	17	21	30	0
01	05	14	17	23	33	0
09	12	19	22	31	32	0
01	02	08	21	23	29	0
09	10	13	15	21	32	0
03	08	09	10	20	26	0
07	13	14	20	32	33	0
01	04	12	21	22	23	0
02	03	10	17	22	31	0
08	10	12	17	30	33	0
09	10	17	21	27	29	0
04	05	09	11	13	19	0
07	11	25	27	29	33	0
01	04	07	23	24	28	0
01	08	12	18	23	24	0
02	07	11	20	23	33	0
02	03	12	13	17	20	0
10	16	17	18	19	32	0
05	07	16	25	27	28	0
15	18	20	22	23	26	0
